2			
3391200	5315.2	0.0	4656.2
3412800	5323.4	0.0	4656.2
3434400	5137.6	0.0	4656.2
3456000	4506.7	0.0	4656.2
3477600	4341.7	0.0	4656.2
3499200	5265.3	0.0	4656.2
3520800	4883.4	0.0	4736.4
3542400	4181.7	0.0	4736.4
3564000	4067.9	0.0	4980.8
3585600	4883.4	93.5	4980.8
3607200	5265.3	184.5	5062.1
3628800	5040.7	184.5	5062.1
3650400	5198.8	413.8	5144.3
3672000	5255.7	506.0	5249.4
3693600	5255.7	592.8	5297.6
3715200	5815.5	592.8	5297.6
3736800	5811.4	773.6	5537.8
3758400	6034.8	1128.5	5974.6
3780000	5606.1	1128.5	6332.1
3801600	5593.7	1128.5	6332.1
3823200	8486.9	1530.5	6310.7
3844800	10352.2	1639.7	6310.7
3866400	12805.2	1639.7	6239.6
3888000	13581.2	1639.7	6239.6
3909600	14126.7	1639.7	6239.6
3931200	14368.6	1944.4	6068.5
3952800	17634.7	1944.4	5968.0
3974400	18493.7	1944.4	5968.0
3996000	17634.7	1944.4	5879.8
4017600	16480.8	1944.4	6310.7
4039200	15932.5	1944.4	5879.8
4060800	15768.0	1944.4	5879.8
4082400	16001.0	1314.7	5922.2
4104000	17913.9	1168.8	6087.3
4125600	16874.5	1168.8	6208.8
4147200	15071.8	1168.8	6938.2
4168800	15174.7	1089.2	7123.1
4190400	12902.7	1652.5	7123.1
4212000	12414.3	1652.5	7739.7
4233600	11251.2	1652.5	8058.9
4255200	10653.2	1729.0	8812.6
4276800	10040.2	2455.4	9180.7
4298400	9766.4	2455.4	9810.5
4320000	9871.9	2455.4	10394.1
4341600	9766.4	2930.9	11568.8
4363200	9329.1	3409.3	13096.1
4384800	9329.1	3409.3	14395.7
4406400	9265.6	3409.3	15922.7
4428000	9122.3	3523.5	17831.1
4449600	9225.2	5361.5	18846.5
4471200	8967.1	5361.5	21147.8
4492800	8835.2	5361.5	23436.8
4514400	8701.7	5361.5	24499.4
4536000	8762.4	6436.1	24499.4
4557600	8901.9	6436.1	24499.4
4579200	9414.7	6436.1	24499.4
4600800	9722.1	7158.2	24499.4
4622400	9842.2	7792.1	26027.3
4644000	10305.3	7792.1	27862.9
4665600	11296.9	7792.1	28730.8
4687200	11506.5	7918.6	28730.8
4708800	11582.9	8162.5	29237.1
4730400	11676.0	8398.4	29237.1
4752000	12118.2	8398.4	29237.1
4773600	12244.7	10426.8	29237.1
